ID_person,ID,Model,Power,Price
1409,13259,Nissan,120.0,3829732
15479,3374,Toyota,411.0,430484
11902,5110,Subaru,109.0,701885
11902,6692,Daewoo,381.0,868428
3710,2416,KIA,272.0,3592624
3710,5725,BMW,430.0,1473463
2529,6771,BMW,286.0,2063487
7356,8128,BMW,479.0,3184104
5092,4336,KIA,419.0,2587413
5092,5026,Infiniti,311.0,1093326
4967,10820,Ford,273.0,3157012
9133,12746,Nissan,181.0,1424146
9133,14947,Toyota,306.0,2866215
11793,2287,Toyota,403.0,1244864
11194,6282,Toyota,267.0,2344499
12484,2447,Toyota,297.0,1999523
12484,11785,Mercedez-Benz,260.0,2690891
12484,11816,Audi,475.0,3431838
18700,12294,Nissan,73.0,1305804
1136,8712,KIA,217.0,2582373
1136,14991,Infiniti,148.0,875080
12196,14228,LADA,225.0,2812524
10715,3005,KIA,418.0,3167512
15776,8206,LADA,81.0,1591368
3420,396,Infiniti,173.0,2893061
13162,14327,LADA,136.0,1383504
1913,3467,Subaru,187.0,2575638
1913,6590,Toyota,217.0,301632
13088,13480,Ford,348.0,2219848
5272,13984,Ford,457.0,1108458
16181,3976,LADA,176.0,2094160
1177,8859,Ford,389.0,284354
1177,14394,Toyota,370.0,1511317
8555,6333,Infiniti,390.0,2099207
3451,6364,LADA,354.0,1577937
3451,11127,Subaru,327.0,3756084
3451,11222,Subaru,188.0,2238366
3451,13102,Nissan,121.0,2314750
11963,7775,Infiniti,119.0,796354
11963,13813,Ford,167.0,1945443
13134,12826,LADA,210.0,3276435
11671,523,Toyota,415.0,2547391
11671,10068,LADA,383.0,1276115
18756,89,KIA,320.0,3407302
18756,2979,Subaru,78.0,917974
17671,367,Audi,196.0,245696
14188,1629,Subaru,335.0,2667289
11595,2174,KIA,363.0,1497994
4632,14294,KIA,115.0,3011889
6885,418,Mercedez-Benz,117.0,836979
6885,1913,Nissan,197.0,3389621
984,172,Nissan,384.0,1359668
19366,917,LADA,96.0,3466672
17585,14124,BMW,472.0,392930
1022,7941,Daewoo,437.0,3445469
1022,12617,Infiniti,322.0,762198
12103,4770,Subaru,368.0,1391307
8261,11296,Mercedez-Benz,448.0,559523
1858,281,Subaru,278.0,3553514
1858,13980,Nissan,214.0,1736795
1015,10433,Toyota,87.0,3504099
1015,13585,LADA,469.0,3738556
19670,8192,Ford,298.0,2579351
19670,14735,Infiniti,122.0,1609742
8186,1719,Infiniti,377.0,1583834
13258,4387,Nissan,357.0,3103735
13258,4957,Nissan,397.0,2404745
15760,13431,Audi,196.0,2249544
963,9688,Audi,358.0,3767102
2248,3962,Nissan,278.0,1703343
10102,3264,Audi,256.0,2308798
10102,3380,LADA,392.0,1426578
11660,4205,Toyota,381.0,1606031
7160,9233,BMW,451.0,2370049
11715,11313,Infiniti,124.0,791769
18459,9013,Toyota,128.0,1852648
17517,14795,KIA,428.0,3267824
14883,3550,Mercedez-Benz,151.0,386578
13030,1732,Ford,157.0,2598105
14402,10460,Nissan,392.0,2502633
15380,6556,Audi,215.0,509202
13968,1990,Infiniti,321.0,1215307
13978,3238,KIA,379.0,3085146
13978,10993,Toyota,188.0,3873318
9845,1087,Ford,72.0,1300790
9818,5144,Subaru,160.0,2673742
8626,8838,KIA,383.0,3741306
2124,4104,Infiniti,447.0,989031
12299,4944,LADA,119.0,902389
17480,612,Infiniti,156.0,3818666
18305,9121,LADA,228.0,1248089
16303,9734,Audi,450.0,725109
15029,825,KIA,284.0,3364833
563,8829,Daewoo,430.0,567688
12268,9167,Ford,348.0,2202825
11241,6314,Audi,268.0,3848051
9824,86,Ford,357.0,1005539
16111,14011,Mercedez-Benz,235.0,3321124
9713,10183,Nissan,428.0,2822543
11402,6623,Mercedez-Benz,481.0,484869
16407,8153,Ford,192.0,1090660
12313,8176,Ford,164.0,2484290
12133,213,Infiniti,396.0,1632218
3302,2870,Infiniti,124.0,2374909
3302,9132,Mercedez-Benz,464.0,472311
19087,1387,KIA,250.0,2434675
19087,4761,BMW,145.0,3366849
2476,9280,BMW,291.0,3655798
10761,2491,Toyota,407.0,3672648
1541,7691,BMW,284.0,2960976
18909,4061,Mercedez-Benz,366.0,1254832
3062,6179,Audi,116.0,3071565
16305,140,Ford,445.0,1953676
2219,335,Infiniti,227.0,3509709
2219,2293,Audi,263.0,3699168
10796,5851,Audi,406.0,474006
10796,13404,Daewoo,157.0,619301
2325,5444,LADA,248.0,3699820
2325,13908,BMW,119.0,2184030
15738,11487,Daewoo,375.0,3784914
3001,1948,KIA,225.0,214900
15567,14936,Infiniti,484.0,3430548
10112,3243,Infiniti,247.0,1413705
10112,10308,Audi,204.0,1496741
12222,8331,Nissan,145.0,1797450
16654,11424,BMW,373.0,2620661
12458,14858,Audi,138.0,3798741
10910,81,Mercedez-Benz,304.0,1213821
10910,10669,Nissan,209.0,3625223
10300,7598,LADA,133.0,889392
19259,9770,LADA,228.0,3896681
12002,5093,BMW,407.0,1355641
11766,7041,Infiniti,243.0,2831492
1634,315,Ford,466.0,1348292
10606,113,Daewoo,102.0,2723978
10606,4722,Subaru,337.0,2140414
10394,12417,KIA,283.0,670366
3211,746,KIA,291.0,1499774
3211,6247,Audi,432.0,2265992
18799,4503,Infiniti,165.0,1805249
18799,14182,Daewoo,395.0,3482819
15575,6514,Audi,254.0,910687
15575,9778,Mercedez-Benz,179.0,467224
15575,13622,Nissan,141.0,229170
11532,11886,LADA,140.0,993790
2181,1276,Nissan,480.0,2149446
2181,4531,LADA,442.0,479952
1724,13133,Ford,308.0,3669664
2573,2751,Mercedez-Benz,390.0,1013003
2573,3199,Subaru,352.0,841445
2573,14693,Toyota,400.0,562920
2513,1815,Ford,457.0,2533796
2513,14185,Mercedez-Benz,319.0,3410234
16582,8032,Subaru,251.0,222062
18678,3851,Audi,296.0,1471646
9474,2074,Mercedez-Benz,297.0,3693012
9474,3910,BMW,92.0,1343255
11322,14245,Nissan,239.0,633494
16668,5066,Audi,110.0,3082283
3423,1556,Mercedez-Benz,454.0,3967836
3423,3939,BMW,374.0,2081904
3423,8267,Ford,480.0,2024774
8654,12661,KIA,270.0,1121723
8676,9283,Nissan,99.0,3158289
4332,5114,Infiniti,360.0,3755050
8653,8437,Ford,98.0,3634606
210,1331,Infiniti,265.0,1202983
446,410,LADA,330.0,2094286
8585,13607,KIA,213.0,3755467
4295,14043,Subaru,202.0,508112
6996,9183,Ford,399.0,875281
762,14153,Mercedez-Benz,107.0,787260
8854,698,Subaru,452.0,2543324
7692,1882,Nissan,201.0,276774
1286,6016,Subaru,443.0,1553090
7711,3004,Mercedez-Benz,256.0,2218934
1285,13699,Nissan,142.0,2835473
4905,667,Mercedez-Benz,121.0,2558944
4905,3410,Daewoo,395.0,1093625
5355,1282,BMW,409.0,2128695
5355,6331,BMW,216.0,1274753
4892,4529,Infiniti,411.0,3182995
6409,3303,Ford,277.0,2543267
14489,3241,Nissan,110.0,1587575
881,2461,LADA,165.0,2440309
4418,9435,Audi,133.0,3454431
4418,14352,Toyota,109.0,1822446
13497,8163,Toyota,110.0,2235991
13497,10347,Infiniti,225.0,3488358
13497,14757,Nissan,133.0,2771382
4672,3619,Daewoo,331.0,1410772
13365,9577,BMW,101.0,1305698
5597,8013,Toyota,450.0,3296902
5597,12663,Infiniti,469.0,1825949
17146,9452,KIA,70.0,2220467
17146,13159,Mercedez-Benz,332.0,2504038
6674,8106,Daewoo,71.0,570212
15272,2161,Toyota,111.0,1882982
15272,6253,Subaru,313.0,3978933
8322,967,LADA,147.0,1185382
8322,1484,KIA,111.0,1797166
8322,3083,Daewoo,467.0,2300911
8322,11044,Audi,488.0,1395216
13342,4469,BMW,420.0,3284626
14919,111,KIA,79.0,1563124
14919,2462,Toyota,272.0,2784784
17188,11343,Infiniti,362.0,850371
17335,3027,Infiniti,202.0,2973873
17335,3800,BMW,344.0,2393366
17335,11630,KIA,331.0,2464693
8057,12004,Nissan,154.0,3880501
8057,14226,Ford,227.0,3481125
6840,5167,Toyota,105.0,1118342
7935,7892,Nissan,468.0,3490728
18083,6653,Mercedez-Benz,395.0,2365666
4744,2369,Mercedez-Benz,288.0,752282
6561,8090,Nissan,328.0,1543706
1139,1592,Audi,310.0,994901
13152,6033,KIA,432.0,1847249
13461,13589,KIA,108.0,1160473
262,7743,Toyota,120.0,744506
5633,5583,BMW,279.0,3710924
8022,3401,BMW,328.0,3249387
17655,13229,Ford,82.0,1864729
15082,7869,Nissan,438.0,676538
14715,1041,BMW,471.0,1877391
119,6507,Subaru,102.0,3152096
9023,2102,Daewoo,322.0,3722823
18155,3289,BMW,376.0,1977257
18155,9473,Ford,454.0,1112095
14031,1098,Mercedez-Benz,174.0,3293727
14031,5077,Nissan,200.0,1446746
14031,8878,Toyota,143.0,3682635
7503,8053,LADA,421.0,3374328
7503,13291,Daewoo,136.0,2493807
711,12503,Subaru,415.0,2021306
4070,5905,Nissan,318.0,822067
14800,10793,Subaru,155.0,3340581
5868,6566,BMW,363.0,716162
18229,2665,Subaru,262.0,691349
6264,5859,KIA,285.0,554063
3996,14306,KIA,358.0,3266415
15014,1537,Toyota,420.0,2280936
15014,8168,Ford,92.0,1150979
7018,6136,Mercedez-Benz,262.0,3760253
7018,7540,Audi,478.0,1118095
1336,1505,Mercedez-Benz,85.0,1454246
1336,8824,Subaru,441.0,3956018
3838,1130,Nissan,153.0,2503721
3838,10165,BMW,160.0,802738
14081,11820,LADA,440.0,3818797
5815,7636,Subaru,455.0,768607
19836,2256,Audi,365.0,3035407
4141,10196,Daewoo,353.0,3197842
6015,4942,Infiniti,86.0,1385068
14005,1364,BMW,193.0,3545612
7515,5084,Infiniti,194.0,2628761
7515,5782,Mercedez-Benz,387.0,789568
5302,3446,KIA,255.0,863667
5302,12028,KIA,147.0,3749207
5844,5542,Toyota,497.0,2119057
5844,7734,Infiniti,276.0,437399
5844,12283,KIA,253.0,1971322
602,2656,Daewoo,237.0,2559642
602,6008,Nissan,479.0,3114181
7175,4296,Daewoo,499.0,1565350
7175,10675,Audi,148.0,351311
17393,1058,Toyota,280.0,950084
7108,10039,Audi,284.0,3547200
8017,6174,Daewoo,332.0,1428085
8017,13316,Toyota,325.0,2975671
2908,919,BMW,185.0,800668
2908,3786,Toyota,123.0,860608
7415,11720,Subaru,173.0,3303170
12021,4154,KIA,200.0,969724
12021,12415,LADA,396.0,3801108
4740,11475,Audi,195.0,247013
2803,11316,Toyota,281.0,1401997
11789,628,Daewoo,264.0,3848720
11789,4439,BMW,134.0,3325708
11789,9295,Nissan,438.0,3079700
11789,14819,Daewoo,129.0,2242362
4964,63,Toyota,101.0,2017116
4964,11309,BMW,207.0,3553240
13441,5120,Toyota,268.0,3237669
18177,8005,Ford,414.0,2412002
10864,13176,Nissan,425.0,2510495
2136,8753,Audi,311.0,404823
7274,952,Mercedez-Benz,439.0,1383254
7274,6042,Subaru,101.0,1073375
7274,11564,LADA,394.0,2812864
6729,1600,Infiniti,403.0,1953366
13361,2809,Daewoo,296.0,2938088
12071,3067,Subaru,94.0,370807
12071,5590,Mercedez-Benz,116.0,766444
2957,16,Ford,308.0,2167110
11760,12697,Daewoo,77.0,3932506
18949,6863,Subaru,252.0,2298108
18949,7542,Toyota,275.0,3641815
11547,7955,KIA,433.0,2404305
8086,3267,Ford,297.0,1813048
8086,7345,Daewoo,481.0,3230519
8086,8638,Toyota,195.0,2855248
6787,7437,Daewoo,143.0,3794924
11707,13,Mercedez-Benz,251.0,3593542
13977,2543,Infiniti,413.0,469874
418,1004,KIA,155.0,3350547
19265,12753,Mercedez-Benz,405.0,1085981
11625,13023,Toyota,179.0,311093
13615,4197,Mercedez-Benz,296.0,691039
2043,10761,Infiniti,161.0,271915
2043,13096,Infiniti,204.0,3632100
16402,12673,Mercedez-Benz,433.0,1287853
16402,13203,LADA,180.0,621192
7773,10133,Toyota,406.0,3456284
16248,11366,KIA,214.0,431862
2039,11094,Subaru,106.0,390667
15076,1861,Ford,422.0,347598
2032,900,KIA,312.0,3412761
13737,6898,Ford,83.0,1110319
19758,7662,Daewoo,239.0,1457934
19758,8696,Ford,461.0,3106326
839,10636,Ford,85.0,3893779
7999,11719,LADA,410.0,1926048
14192,10171,Toyota,354.0,2300121
7913,3824,BMW,179.0,1589191
7893,3032,Nissan,92.0,1982383
7779,6662,Audi,117.0,1440908
7779,6840,Audi,166.0,1420416
2064,13258,Audi,249.0,1179600
14971,1029,Infiniti,247.0,1194669
13537,11086,Ford,498.0,997012
5262,799,Infiniti,320.0,1549195
15066,12907,Daewoo,419.0,1958509
3149,10089,Toyota,388.0,3134959
3149,14622,Subaru,408.0,2056361
18043,291,KIA,288.0,1709214
18043,1636,Toyota,377.0,1674197
18383,8790,Mercedez-Benz,178.0,2022861
18383,13936,Ford,387.0,1245661
8815,12494,Audi,499.0,204509
15430,6723,Audi,289.0,1909936
9702,1740,Subaru,174.0,3276044
9702,8399,LADA,96.0,3940959
9702,9223,Toyota,343.0,2503394
9702,10659,LADA,412.0,2044077
14822,3195,Subaru,100.0,3366233
8901,8810,Toyota,496.0,3143724
8901,9188,Ford,475.0,1111680
16072,6035,Ford,277.0,2987345
8806,9503,LADA,276.0,3440345
5837,10960,LADA,484.0,2046438
12844,3599,LADA,410.0,2991735
19119,5322,Mercedez-Benz,190.0,2734226
8804,4281,Toyota,173.0,2309267
15662,1660,Infiniti,162.0,558727
13040,7628,Subaru,356.0,2211132
15657,11046,KIA,262.0,2945326
8705,6668,Nissan,491.0,2157056
12311,4300,Daewoo,74.0,2248657
2618,8679,Daewoo,266.0,788712
2618,9001,LADA,340.0,1424375
8739,104,Toyota,325.0,1827399
8739,6789,Audi,153.0,980664
8743,1612,Mercedez-Benz,471.0,2484148
8743,10605,LADA,210.0,1458689
1272,6881,Audi,77.0,2814779
8998,12806,Toyota,436.0,3182409
17822,2639,Toyota,175.0,1928078
17822,8613,Subaru,406.0,474285
14767,8224,Toyota,373.0,636682
14767,10631,Toyota,179.0,2102234
15563,4107,Ford,447.0,1756210
15563,14037,KIA,450.0,1543264
11294,5733,Toyota,89.0,3380879
11294,13173,Toyota,236.0,1295074
14750,11981,Daewoo,445.0,2396530
12633,4591,Ford,398.0,432357
1550,13960,Daewoo,110.0,569413
1547,2930,BMW,251.0,3598430
3865,2277,LADA,218.0,2984165
9324,13231,Nissan,88.0,405844
3972,6867,Daewoo,112.0,918411
11011,3806,LADA,498.0,611797
11011,11997,Mercedez-Benz,420.0,515763
16776,10260,Subaru,496.0,2890438
12472,5954,Nissan,123.0,1068391
1422,2433,Audi,347.0,1838966
12491,8994,Daewoo,183.0,1256995
17841,5218,KIA,254.0,1716291
15569,1734,Daewoo,127.0,3681967
15569,14412,Audi,361.0,1500266
14460,2755,Audi,315.0,365206
17050,2793,BMW,233.0,2536456
2681,2492,Ford,317.0,2820236
8479,1413,Ford,213.0,1822782
5655,521,Subaru,366.0,1644957
9931,9735,Audi,427.0,1793741
19607,6018,Ford,494.0,3470151
16497,9669,KIA,431.0,2999392
2659,13554,KIA,456.0,910984
1160,13374,Ford,85.0,1265614
4458,14464,Nissan,364.0,1589593
4508,10852,Mercedez-Benz,264.0,3493582
13243,5306,Audi,221.0,826715
17706,5518,Infiniti,200.0,3125504
17706,8431,BMW,455.0,1150546
13296,124,Subaru,96.0,1872789
10024,9776,Audi,117.0,205284
10024,12236,LADA,96.0,901967
18760,3168,Audi,353.0,459486
1822,2001,LADA,303.0,2567013
10917,5378,Nissan,191.0,1307075
3363,10640,Subaru,298.0,2162637
3363,12651,Ford,385.0,3156252
1129,8084,Nissan,115.0,3992720
1129,13966,Mercedez-Benz,115.0,1456504
6530,6839,KIA,241.0,3900816
6530,9456,Daewoo,495.0,2183740
6530,13664,Subaru,358.0,1655638
14435,8623,Mercedez-Benz,208.0,1454477
15981,11140,Mercedez-Benz,202.0,3824335
6515,14437,BMW,151.0,2019808
3491,5455,KIA,250.0,2794024
3491,6124,Mercedez-Benz,125.0,3066835
3491,11022,Daewoo,227.0,3018182
3491,14348,Infiniti,113.0,1531449
15673,8428,KIA,186.0,3079067
15673,12856,Mercedez-Benz,132.0,3240916
1170,5166,Toyota,408.0,3612449
1170,8976,Subaru,452.0,1829276
6533,5347,Audi,254.0,1873659
1754,4080,Nissan,116.0,1976592
1754,6109,Toyota,76.0,427574
11092,9880,Subaru,164.0,2181071
11092,9931,KIA,128.0,3458243
5958,309,Nissan,382.0,630353
5958,14713,Nissan,195.0,3809437
5238,13818,Daewoo,130.0,1444414
5503,12602,Audi,118.0,3712550
11035,3843,Ford,163.0,2139719
17848,2125,BMW,240.0,1983524
17848,13828,KIA,76.0,2822246
18074,8516,BMW,230.0,1464260
18074,14750,LADA,82.0,1254919
5235,14732,Mercedez-Benz,390.0,3221795
18050,3256,Subaru,403.0,3947215
6471,1320,Audi,386.0,3308127
6471,3773,Toyota,391.0,2975983
17988,1517,Nissan,259.0,1602653
6075,10961,LADA,231.0,794264
16129,3431,KIA,404.0,2840213
16129,4679,BMW,335.0,2016537
16129,5875,Audi,71.0,2360545
15020,7790,KIA,355.0,1297838
15020,12828,Ford,297.0,1669657
2445,7726,BMW,129.0,557185
11298,5664,KIA,314.0,1345449
16284,1918,Daewoo,381.0,3666612
16284,7897,Mercedez-Benz,318.0,3546867
2710,7162,KIA,114.0,2503506
5252,10877,Mercedez-Benz,162.0,799471
5252,12196,Ford,289.0,704140
5252,13226,Nissan,246.0,1820851
11320,2243,Mercedez-Benz,357.0,3190714
2701,985,Toyota,190.0,3486451
2701,12505,BMW,386.0,2379135
6205,4718,Nissan,174.0,1465224
18125,936,Subaru,425.0,1352950
18125,3300,Toyota,87.0,2052142
2872,12877,Infiniti,376.0,599155
19181,6909,BMW,449.0,3840252
14542,10472,Audi,112.0,3148353
19946,5920,Subaru,124.0,1150684
10985,10943,KIA,254.0,3390844
6978,6854,LADA,137.0,2830970
5793,8115,Audi,182.0,1509989
14100,14468,LADA,341.0,2022901
6831,10372,BMW,439.0,3970018
19840,5772,Subaru,167.0,3597874
19840,9314,Audi,200.0,961692
495,5588,Subaru,84.0,3981325
11436,2475,BMW,139.0,1749324
14229,2410,Toyota,72.0,1906783
14229,13182,Audi,215.0,3179709
14030,5001,LADA,170.0,1320703
522,1454,KIA,458.0,2889678
11332,9215,BMW,498.0,1748301
19086,6163,Audi,131.0,1731183
6912,8678,Nissan,473.0,1302415
6849,8493,BMW,326.0,1642230
509,5472,LADA,264.0,3178868
2359,1362,Audi,210.0,1558215
2359,7488,Ford,334.0,2072680
1540,9231,Subaru,119.0,1668702
1540,11470,Nissan,499.0,3905967
1821,9096,Subaru,70.0,2784432
17049,13714,Infiniti,469.0,711995
4486,14894,Subaru,346.0,986206
15708,5813,Audi,484.0,1848205
3425,960,Subaru,156.0,3071982
8548,9614,Subaru,219.0,3627470
13119,13858,BMW,191.0,1202441
13119,14378,Audi,302.0,3009177
15687,5039,Subaru,145.0,3806436
13108,12279,LADA,171.0,1509578
16500,8633,Daewoo,149.0,2313534
19605,2263,KIA,128.0,2597353
8565,10364,Toyota,129.0,324025
3470,4663,Daewoo,357.0,2471143
4397,8290,Infiniti,229.0,3552966
12173,2171,Nissan,411.0,580264
8450,2216,BMW,184.0,3494501
8450,8565,Toyota,422.0,1732146
8450,12484,KIA,428.0,3776393
8450,14792,LADA,191.0,2026318
1102,4849,Subaru,195.0,538347
8065,14493,Nissan,106.0,3775753
8065,14559,Mercedez-Benz,88.0,926816
4699,10838,LADA,443.0,3240069
4699,13107,Toyota,258.0,1936865
953,4644,Toyota,280.0,916378
8106,12011,Subaru,322.0,1023431
983,9862,Daewoo,383.0,3306707
983,11088,KIA,487.0,319163
19671,3943,KIA,357.0,2086452
1004,3709,Toyota,334.0,247995
8277,422,Ford,221.0,2169330
8277,7294,Infiniti,393.0,2838003
8279,5978,Ford,404.0,2942088
8298,2167,Infiniti,219.0,1205597
8298,10833,LADA,348.0,1044891
8298,10989,LADA,324.0,875317
1057,8050,Daewoo,356.0,3381332
8340,11070,Daewoo,440.0,2463687
1827,3233,Nissan,396.0,467631
7230,939,Daewoo,485.0,3104168
8262,13463,Nissan,491.0,3418481
13033,1026,KIA,211.0,868166
12787,8975,KIA,187.0,2381804
19516,14155,KIA,393.0,2597816
19516,14772,Mercedez-Benz,403.0,3795558
18544,4129,Toyota,397.0,2649880
3727,8953,Ford,286.0,2781699
3727,9811,Audi,154.0,444125
1423,6093,KIA,465.0,1520311
1423,10065,Ford,432.0,1184667
19509,4648,KIA,247.0,3303924
9445,2550,KIA,96.0,3679172
3783,8587,Ford,388.0,230559
3783,11927,Mercedez-Benz,189.0,2785066
9180,5680,Audi,457.0,1106749
9185,351,KIA,448.0,435015
12685,6516,Ford,128.0,3334109
12685,8603,Toyota,138.0,1490351
16709,3523,BMW,479.0,2458863
16714,6665,Audi,413.0,268316
1543,14549,BMW,119.0,1343875
9557,10597,Ford,357.0,2176297
4086,3544,Toyota,463.0,1329882
16844,14389,BMW,449.0,1588538
12991,5860,Subaru,410.0,3116364
12991,7170,KIA,240.0,1439353
12325,6183,Subaru,345.0,3821512
18711,4636,Daewoo,299.0,2015115
12351,3732,BMW,109.0,3882995
16911,13681,Toyota,135.0,3360489
12870,3959,Nissan,105.0,2823805
8902,421,Ford,358.0,575128
8939,9793,KIA,234.0,1010272
16612,1312,Infiniti,385.0,3694771
12847,6180,Toyota,338.0,3443282
12847,6804,LADA,364.0,3767812
4127,14140,KIA,144.0,496384
19554,4745,Audi,430.0,647747
19554,14953,Daewoo,211.0,3034890
11277,9015,Toyota,252.0,421287
928,4493,Infiniti,81.0,1700871
928,10251,BMW,80.0,1839041
4939,4570,Nissan,421.0,298419
4939,13355,Ford,228.0,2936569
2991,4651,KIA,348.0,739528
17403,5003,LADA,74.0,1096007
17403,13293,Toyota,436.0,3892699
17299,2772,Daewoo,118.0,2064518
17299,3025,KIA,213.0,361983
15852,3478,Subaru,164.0,2260707
18293,174,Infiniti,174.0,2573327
18293,11158,Toyota,144.0,1127720
18293,11982,Infiniti,481.0,2827850
7387,10373,Infiniti,126.0,3782066
13609,7312,Infiniti,272.0,2178751
15132,387,LADA,167.0,3509859
15132,13901,LADA,279.0,2645889
7551,4981,Nissan,245.0,3680242
7551,5502,Audi,371.0,3632047
4946,12655,Daewoo,221.0,1448944
10473,1128,KIA,195.0,3719021
10473,1906,Daewoo,199.0,2184312
10473,4670,KIA,193.0,2976133
7562,7325,Subaru,420.0,765731
7562,14600,Ford,203.0,1843859
7527,14207,Toyota,459.0,3186938
3029,6460,Toyota,179.0,2592966
3029,10560,Subaru,393.0,565148
19770,1472,Subaru,216.0,1043287
4992,134,Daewoo,204.0,2827273
4992,1412,Ford,491.0,533750
4992,5034,Toyota,346.0,2594947
7445,8256,Subaru,473.0,3295059
7613,6113,Subaru,180.0,702848
761,10510,Mercedez-Benz,129.0,1036216
761,11531,Subaru,461.0,2644627
18183,6987,Mercedez-Benz,300.0,1574972
10188,2736,Nissan,494.0,1728946
10188,7037,LADA,111.0,674049
3267,284,BMW,453.0,1009742
3267,14717,Mercedez-Benz,445.0,1385387
18189,2682,KIA,340.0,428227
10561,518,Ford,366.0,2861192
8013,1204,Audi,253.0,666171
8013,10862,BMW,402.0,1520923
7941,4817,Mercedez-Benz,389.0,675064
7320,447,Infiniti,403.0,2691794
7261,14756,Subaru,309.0,1269398
9239,487,Ford,349.0,2197610
9239,13620,BMW,84.0,3808555
6330,5011,Nissan,461.0,2893448
6330,10886,Subaru,246.0,430749
3912,3251,Audi,450.0,2013322
3912,12317,LADA,152.0,408160
3912,12497,Ford,366.0,1417856
5048,1441,Ford,485.0,289534
5248,7205,Nissan,379.0,2220310
5991,8429,Toyota,179.0,2193774
18545,5296,Infiniti,311.0,1667735
18545,8199,KIA,397.0,2769496
18506,2988,Daewoo,82.0,2675337
18506,12302,Ford,414.0,539160
18506,13186,Daewoo,444.0,3005174
3903,8993,KIA,237.0,2392930
6347,10153,Subaru,493.0,227270
3008,10651,KIA,199.0,3180043
3014,13265,Ford,107.0,2337826
5195,11758,BMW,427.0,2106798
18616,8800,Daewoo,273.0,1414874
5170,12318,KIA,170.0,2352545
8883,5302,Audi,360.0,1422398
7542,11612,Toyota,185.0,919313
6028,2672,Subaru,101.0,1575959
16859,3864,Subaru,221.0,2645905
9612,3002,Daewoo,119.0,3440342
9612,12441,Audi,285.0,825377
9612,13882,Subaru,143.0,555262
16297,9564,BMW,220.0,3105094
5222,2666,Toyota,322.0,2436089
5890,1665,Audi,289.0,3851915
4031,12632,Nissan,361.0,3354528
7181,10257,KIA,112.0,514113
3729,2383,Audi,384.0,3568706
3729,6415,Audi,302.0,2656218
3729,10615,Toyota,227.0,2489226
2960,7295,Infiniti,220.0,3079927
5930,1297,Toyota,349.0,2472962
16322,1167,Toyota,200.0,2261149
16322,6577,Nissan,160.0,1530401
18654,10024,BMW,83.0,2759146
16693,194,LADA,407.0,1821994
9174,1571,Ford,358.0,1391414
4095,1974,Infiniti,85.0,3114164
4095,14346,Subaru,219.0,3570297
9008,7375,Ford,473.0,566688
2474,9815,Nissan,343.0,1954290
18198,10102,Daewoo,376.0,3221118
3615,7577,Infiniti,360.0,1893223
3615,11510,Ford,84.0,1193691
10194,1868,Ford,438.0,1426123
10194,11350,Subaru,405.0,1154554
16216,2846,Toyota,100.0,387197
10205,5928,Toyota,448.0,1201154
10214,3940,Nissan,128.0,324313
10214,7910,BMW,306.0,1161097
3403,1782,LADA,189.0,1502055
8446,2690,Ford,320.0,2562273
8446,8371,KIA,375.0,2086815
8446,9787,Nissan,299.0,2392255
8446,13425,BMW,241.0,2795020
10001,12645,Mercedez-Benz,463.0,2663872
3208,8685,Daewoo,363.0,1315979
6816,14961,Audi,319.0,2651545
8088,4386,Infiniti,447.0,1503060
8088,5844,Ford,104.0,3975821
4679,8979,Nissan,302.0,3634739
4679,12061,KIA,398.0,3951712
5533,4233,Audi,131.0,3256234
10806,3031,Infiniti,430.0,1070499
7936,5430,LADA,91.0,1845909
3196,8922,Daewoo,418.0,1580458
8605,10997,Daewoo,234.0,256980
10400,2655,Mercedez-Benz,202.0,531714
3086,2467,Mercedez-Benz,445.0,1670343
9796,1781,LADA,229.0,451590
4263,4375,Subaru,450.0,1911741
11076,6810,Ford,397.0,2764165
18979,2505,Subaru,121.0,3037350
6993,7873,Toyota,128.0,1667672
6591,3248,LADA,473.0,1417607
2678,13872,BMW,432.0,410110
9958,1501,KIA,89.0,1773163
16229,3596,Audi,281.0,2153081
16406,707,LADA,146.0,2590350
